"date","close","volume","open","high","low"
"2010/02/12","124.0000","8017664.0000","123.0100","124.0500","121.6100"
"2010/02/11","123.7300","5088996.0000","122.5800","124.2000","122.0600"
"2010/02/10","122.8100","5219060.0000","122.9400","123.6500","122.2100"
"2010/02/09","123.2100","6044466.0000","122.6500","124.2000","122.4600"
"2010/02/08","121.8800","5718339.0000","123.1500","123.2200","121.7400"
"2010/02/05","123.5200","8616744.0000","123.0400","123.7200","121.8300"
"2010/02/04","123.0000","9126855.0000","125.1900","125.4400","122.9000"
"2010/02/03","125.6600","4176926.0000","125.1600","126.0700","125.0700"
"2010/02/02","125.5300","5899853.0000","124.7900","125.8100","123.9500"
"2010/02/01","124.6700","7242115.0000","123.2300","124.9500","122.7800"
"2010/01/29","122.3900","11571890.0000","124.3200","125.0000","121.9000"
"2010/01/28","123.7500","9616132.0000","127.0300","127.0400","123.0500"
"2010/01/27","126.3300","8719147.0000","125.8200","126.9600","125.0400"
"2010/01/26","125.7500","7135190.0000","125.9200","127.7500","125.4100"
"2010/01/25","126.1200","5738455.0000","126.3300","126.8950","125.7100"
"2010/01/22","125.5000","10084300.0000","128.6700","128.8900","125.3700"
"2010/01/21","129.0000","9608496.0000","130.4700","130.6900","128.0600"
"2010/01/20","130.2500","15192670.0000","130.4600","131.1500","128.9500"
"2010/01/19","134.1400","13810820.0000","131.6300","134.2500","131.5600"
"2010/01/15","131.7800","8493769.0000","132.0300","132.8900","131.0890"
"2010/01/14","132.3100","7110698.0000","130.5500","132.7100","129.9100"
"2010/01/13","130.2300","6454422.0000","130.3900","131.1200","129.1600"
"2010/01/12","130.5100","8081187.0000","129.0300","131.3300","129.0000"
"2010/01/11","129.4800","5730378.0000","131.0600","131.0600","128.6700"
"2010/01/08","130.8500","4191134.0000","129.0700","130.9199","129.0500"
"2010/01/07","129.5500","5841307.0000","129.8700","130.2500","128.9100"
"2010/01/06","130.0000","5605290.0000","130.6800","131.4900","129.8100"
"2010/01/05","130.8500","6841401.0000","131.6800","131.8500","130.1000"
"2010/01/04","132.4500","6155285.0000","131.1800","132.9700","130.8500"
"2009/12/31","130.9000","4223335.0000","132.4100","132.8500","130.7500"
"2009/12/30","132.5700","3866991.0000","131.2300","132.6800","130.6800"
"2009/12/29","131.8500","4184181.0000","132.2800","132.3700","131.8000"
"2009/12/28","132.3100","5794387.0000","130.9900","132.3100","130.7200"
"2009/12/24","130.5700","4265079.0000","129.8900","130.5700","129.4800"
"2009/12/23","130.0000","4127512.0000","129.7000","130.0000","129.3000"
"2009/12/22","129.9300","5534976.0000","129.3000","129.9800","129.1900"
"2009/12/21","128.6500","4765671.0000","127.8000","128.9400","127.6800"
"2009/12/18","127.9100","9106601.0000","127.9700","128.3900","127.0000"
"2009/12/17","127.4000","5909454.0000","128.0000","128.5600","127.1200"
"2009/12/16","128.7100","6372436.0000","128.7400","129.6000","128.3500"
"2009/12/15","128.4900","7860873.0000","129.4600","129.8600","127.9400"
"2009/12/14","129.9300","5201287.0000","129.6500","129.9800","129.6000"
"2009/12/11","129.6800","6597173.0000","129.0100","129.7700","128.7100"
"2009/12/10","129.3400","7066269.0000","128.1300","129.4700","128.0900"
"2009/12/09","128.3900","6071819.0000","126.7000","128.3900","126.1100"
"2009/12/08","126.8000","5348960.0000","126.9700","127.3500","126.1600"
"2009/12/07","127.0400","4144380.0000","126.8800","127.5300","126.5900"
"2009/12/04","127.2500","7068487.0000","128.4000","128.9000","126.0000"
"2009/12/03","127.5500","5757357.0000","127.6000","128.4700","127.2500"
"2009/12/02","127.2100","4597812.0000","127.3200","128.3900","127.1600"
"2009/12/01","127.9400","6578504.0000","127.2900","128.3900","126.8500"
"2009/11/30","126.3500","6302641.0000","125.1200","126.6000","124.9200"
"2009/11/27","125.7000","3319189.0000","124.5900","126.6200","124.2600"
